id,WHO,WHAT-murder,WHAT-rape,WHAT-sexual_assault,WHAT-abuse,WHAT-harassment,WHAT-fear,WHAT-disgust/sadness/anger
990860212251832321,3,,,,,,,
990257858892779520,3,,,,,,,
991469491279335430,3,,,,,,,
989936875883331584,1,,,1,,,,
993620405926625281,3,,,,,,,1
991208313093349376,,,,,,,,
991141064064069633,1,,,,1,,,
989901066530639872,,,,,,,,
990146256633847808,3,,,,,,,1
991141281874067457,3,,,,,,,
990799388015554560,3,,,,,,,1
990959065571446784,,,,,,,,
990168327459917825,1,,,,,1,,
990196091017625600,1,,,1,,,,
990355567326703616,,,,,,,,
991097292936671232,2,1,,,1,,,
990372490064089088,1,,,1,,,1,
989997649360248833,4,,,,,,,
989982800966234112,1,,,,,1,1,
991162856874921984,5,,,,,,,
990234139809992705,1,,,,,,1,
990754787086995462,2,1,,,,,,
990166083020754945,1,,,1,,,,
991110043767595008,3,,,,,,,
990240755917697026,3,,,,,,,
991375603973713922,3,,,,,,,1
993974568023977986,3,,,,,,,
990787517430534144,2,1,,,1,,,
991722556062339073,3,,,,,,,
991459423389405184,,,,,,,,
990143485822062594,1,,,,,1,,
991328688384786432,3,,,,,,,
991862173700849664,2,1,1,1,,1,,
990804465627344898,3,,,,,,,
991537873198419968,3,,,,,,,1
991091762662961152,,,,,,,,
990800654435340288,3,,,,,,,1
990891589114441728,5,,,,,,,
989931841003098113,1,,,,,1,1,
990763376161718275,3,,,,,,1,
991679442383761408,3,,,,,,,
990989392792752128,3,,,,,,1,
991195404506222592,4,,,,,,,
992012233109630976,4,,,,,,,
991866243761229830,1,,1,1,1,1,,
991990807245873153,5,,,,,,,
990016238272303104,3,,,,,,,
991464243835924481,3,,,,,,,
991154027613360129,3,,,,,,,
990940731677335552,1,,1,,,,,
991818670300188672,,,,,,,,
990365126980227075,1,,,1,,,,
991001811992612864,3,,,,,,1,
991219739367231488,3,,,,,,,
991422799955857408,3,,,,,,,
991184599995822080,1,,,,,1,,
990143315461967873,1,,,1,,,,
990780686868058112,4,,,,,,,
991327031932616704,3,,,,,,,
991913338794688512,4,,,,,,,
991099656246644736,3,,,,,,1,
990965491492671489,3,,,,,,,
991410751322710016,4,,,,,,,
989963349814317058,3,,,,,,1,
990289684126412804,1,,,1,,,,
989897804456882176,1,,,1,,,,
991318277317111811,3,,,,,,1,
990323613369819141,1,,,,,1,1,
991148786385813504,3,,,,,,1,
989996845697990658,1,,,1,,,,
989954782113693696,1,,,,,,1,
991473947031035904,,,,,,,,
990977488649105408,3,,,,,,,
990268655563890691,1,,,,,1,,
989957008727126016,1,,,,,,1,
990759640987324416,4,,,,,,,
991486226258714625,3,,,,,,,
991340692889833474,1,,,,,,1,
990013175650275328,3,,,,,,,1
989992335537836032,4,,,,,,,
991863999263399939,3,,,,,,,
990222312262852609,4,,,,,,,
990952540798967808,2,,,,1,,,
990244147700346880,,,,,,,,
990278678830600192,1,,,,,,1,
989913389836197893,1,,,,,1,,
991494965372112899,1,,,,,,1,
990817469534269440,2,1,,,,,,
992122856053108739,3,,,,,,,
990022102219706368,3,,,,,,,
990799164509442048,2,,1,,,,,
990969215606775809,3,,,,,,,
991355578005016576,,,,,,,,
991021440538480642,,,,,,,,
990176586577129472,1,,,1,,,,
991480659351916544,4,,,,,,,
991050096019197953,2,,,,1,,,
990245094421745665,1,,,,,,1,
989893800049946624,3,,,,,,1,
990797782783938561,3,,,,,,,
991045291901059089,2,1,1,,,,,
990980700882038784,,,,,,,,
991327361244258304,5,,,,,,,
991685695466098689,1,,,,,1,,
991060550565203968,3,,,,,,,
990795010730856449,3,,,,,,,
991201691457421312,4,,,,,,,
990281660284440579,1,,,1,,,,
990807104574369793,4,,,,,,,
989996950165573633,1,,,1,,,,1
990328099349958657,1,,,,,1,,
992144648541036544,3,,,,,,,1
991018949038018560,3,,,,,,,1
991288117633212417,3,,,,,,,
990185706176860160,3,,,,,,,
990149882139807744,1,,,,,1,,
990922857034256384,,,,,,,,
990293013372039168,1,,,1,,,1,
991169131134226432,3,,,,,,,
989988066277445632,1,,,1,,1,,
989984686926716928,1,,,,,1,1,
991264196976349184,3,,,,,,,
989960206942695426,1,,,,,1,,
991380740163153923,3,,,,,,,
989866859192356864,3,,,,,,,
990792388858843138,1,,,1,,1,,
990226034044915712,2,,,,,1,1,
991002853094449153,3,,,,,,,
991162845827133441,3,,,,,,,1
993851470536761345,3,,,,,,,
991334029319434240,3,,,,,,,
990982540004610048,2,1,,,,,,
991465345402761217,,,,,,,,
991083216571371520,3,,,,,,,1
990195628830584832,1,,,,,,1,
991069194249752577,4,,,,,,,
991078618255118336,3,,,,,,,
991000585678786561,3,,,,,,,
991263960728039424,1,,,,,1,,
990295872943607808,5,,,,,,,
991754287318470661,3,,,,,,,
991141618261651456,3,,,,,,,1
990908080442544128,4,,,,,,,
992004907426250758,,,,,,,,
990271338492416001,1,,,,1,,1,
991119277884260352,3,,,,,,,
991102755547860992,1,,,,,,1,
991890792737275904,3,,,,,,,
990361660023083008,,,,,,,,
993671226722832384,,,,,,,,
989853647487029255,,,,,,,,
989907089656074240,1,,,1,,,,
991720665647591429,,,,,,,,
991319412530663424,3,,,,,,,
991425713378070528,2,1,,,,,,
992849322214612992,,,,,,,,
991398996282363904,3,,,,,,,1
990233690675601410,1,,,,,,1,
990277418027020288,1,,,,,1,,
989935334199889920,1,,,,1,,,
990282247650578432,3,,,,,,,
990230033598959620,3,,,,,,,1
990987973461204992,5,,,,,,,
989881901665144832,,,,,,,,
989990103077572609,1,,,1,,1,,
990228913229099008,2,1,,1,,,,
990942737183727616,3,,,,,,,
991100285174108161,4,,,,,,,
990271843092303877,1,,,,,1,1,
991062359547547648,3,,,,,,,
992662933451702272,3,,,,,,,1
991119174536777729,3,,,,,,1,1
989904017538080768,5,,,,,,,
990304613290139653,,,,,,,,
992693300539871232,3,,,,,,,1
991086714289565697,,,,,,,,
990134081789812737,4,,,,,,,
990800586105937920,5,,,,,,,
989984943513141248,1,,,,,1,,
991363968169136128,3,,,,,,,
990790801931284481,1,,,,,,1,
989965558698401794,1,,,,,1,,
989926714586419200,1,,,1,,,,
991876961680015361,1,,,1,,,,
990194415712002049,1,,,,,1,1,
990746133239664640,3,,,,,,,
990995485237370880,3,,,,,,,
990745710214701056,5,,,,,,,
992151852052635649,3,,,,,,,1
992188833822277632,4,,,,,,,
990140854110212097,3,,,,,,,
990129914090278912,3,,,,,,,
991434983981043712,1,,,1,,,,
990811882356436993,3,,,,,,1,
990206775516434432,3,,,,,,,
990953055876206592,3,,,,,,,1
990359761148305409,3,,,,,,,
989844554907045888,3,,,,,,,1
991029010447699968,,,,,,,,
991444809729519616,1,,,,,,1,
990757618527494144,,,,,,,,
989856788735561728,1,,,,,1,1,
990114602502549504,4,,,,,,,
990188380427255809,1,,,,,1,1,
990083299942027266,1,,,,,1,,
991062820396589056,2,1,,1,,,,
990259735453724673,4,,,,,,,
991057738213019650,5,,,,,,,
992894026125860867,,,,,,,,
990848786179248128,4,,,,,,,
990955345400025090,3,,,,,,,1
990950790826164225,2,,,,1,,,
990218308342382592,1,,,,1,,,
991082183237521408,3,,,,,,,
989968510209200128,1,,,1,,1,1,1
990281182565797888,1,,,,,,1,
990798826943537153,,,,,,,,
991388683512270848,3,,,,,,,1
990804473575624704,1,,,1,,,,
991231024502919168,3,,,,,,,
989964948255240193,4,,,,,,,
989977527212036097,3,,,,,,,
991045331700862976,3,,,,,,,
991003214978994176,4,,,,,,,
989969336315019265,3,,,,,,,
990167002382852096,1,,,,,,1,
991424306310795264,1,,,,,,1,
991555158722121729,3,,,,,,,1
990889101355311106,2,1,,,,,,
991431444412149760,2,,,,,1,,
990317121224704008,2,1,1,,1,,,
991753025323663360,2,1,,,1,,,
991026309487824897,1,,,,1,,,
990804870876794880,3,,,,,,,
990308051017256960,3,,,,,,,
990191322387636224,1,,,,,,1,
991017432075636736,3,,,,,,,
990764774467174401,1,,,,1,,,
991372812291108867,4,,,,,,,
991322350711910400,5,,,,,,,
990965124843364354,2,1,,1,,,,
990116956601798656,3,,,,,,,1
990179295250305026,1,,,1,,1,,
990138888336429056,3,,,,,,,
991640513706110977,2,,,,1,,,
990007495040098304,1,,,,,1,,
991178395294818304,,,,,,,,
991743650412613632,3,,,,,,,1
991549253192421377,3,,,,,,,
990822846162243584,1,,,,,,1,
993963459644657666,4,,,,,,,
990835757890916352,,,,,,,,
990796615828037632,3,,,,,,,
990194945385553920,3,,,,,,,
992004708347891713,5,,,,,,,
991028305917865984,3,,,,,,,
991086720857923585,3,,,,,,,
991055734950580224,3,,,,,,,
990808604444897280,4,,,,,,,
991746347220029446,4,,,,,,,
992100303695695872,4,,,,,,,
990966928524095489,,,,,,,,
990201617533292544,4,,,,,,,
990171794991665152,,,,,,,,
990828573064941573,4,,,,,,,
990273986289381381,1,,,,,1,,
991648946715013122,3,,,,,,,1
990162264081817600,3,,,,,,,1
990883199457878017,3,,,,,,,
990136907471474688,3,,,,,,1,
992112884258934785,2,1,1,,,,,
989997172283371520,4,,,,,,,
994482886920364032,5,,,,,,,
992054391845814279,3,,,,,,,1
990942886979162114,1,,,,,1,1,
991026327930200066,,,,,,,,
989970041406967808,1,,,,,,1,
990881397064781824,4,,,,,,,
991133216412233728,3,,,,,,1,
990058635379269633,1,,,1,,1,,
991359119549521920,5,,,,,,,
990827813421842432,3,,,,,,1,
991041073014300673,3,,,,,,,1
991389354378612737,1,,,,,1,1,
991364779133603842,3,,,,,,,1
990185854181281792,,,,,,,,
990747094775484422,1,,,,,,1,
990127451887013890,1,,,1,,,,
990101036189782017,1,,,,,1,,
990863306939346944,4,,,,,,,
990806190870364160,5,,,,,,,
990793384716619776,1,,1,1,,,,
990849680128073728,,,,,,,,
991340379474681856,2,,,,1,,,
990275629827358720,1,,,,,,1,
991264470591770624,3,,,,,,,
991150731498545162,,,,,,,,
989947972279513088,1,,,,,1,,
990182035733008389,1,,,,,1,,
990179490415501313,1,,,,,1,1,
991116263094177792,3,,,,,,,1
991085620138307585,1,,,,,1,,
990840193283510272,3,,,,,,,1
990779139949985792,3,,,,,,,
991378707783802883,1,,,,1,1,,
990261054243528705,3,,,,,,,
990189328562376704,3,,,,,,,1
990850977745031169,3,,,,,,,1
990872037378936832,1,,,,,1,,
991074751572598785,3,,,,,,,1
991296857874878465,1,,,1,,,,
992191633453142016,5,,,,,,,
990769141916356608,1,,,,,,1,
991114375753797634,3,,,,,,,
990114898993668096,1,,,,,1,,
990374302552817664,3,,,,,,1,
991593033698299904,,,,,,,,
991047797804761088,5,,,,,,,
990826555059462144,3,,,,,,,1
990803066453741568,2,1,,,1,,,
991653988490674177,5,,,,,,,
990934066273939457,2,,,1,,,,
991523283378950144,2,1,1,1,,,,
990784882317103105,4,,,,,,,
989968485399883776,1,,,,,1,,
991151986971152385,1,,,,,1,1,
991049568845516800,5,,,,,,,
990809526076104704,5,,,,,,,
993648301907021824,4,,,,,,,
990800334841958400,2,1,,,,,,
990995949450354688,2,,,,1,1,,
991389352340131842,3,,,,,,,
991172410828345344,3,,,,,,,
991102384452653057,3,,,,,,,1
992590326832549888,3,,,,,,,
990239826698960896,,,,,,,,
990186754820001792,3,,,,,,,
990823351898669057,,,,,,,,
991163671358398464,3,,,,,,,
990378461134053377,3,,,,,,,
990282880793436160,,,,,,,,
990267290481512449,,,,,,,,
989961510909829122,1,,,,,1,,
990795018649636864,3,,,,,,1,1
992589986259140609,5,,,,,,,
990917892127502336,4,,,,,,,
990253686910840833,3,,,,,,,1
990982555888508929,,,,,,,,
991337103320641537,2,,1,1,,,,
991116893854420997,2,,,,1,,,
989995778566508544,1,,,1,,,,
991154972871004160,4,,,,,,,
991031719049515008,5,,,,,,,
989998823958335496,1,,,1,,,,
990258187898163200,,,,,,,,
990990016083001344,4,,,,,,,
991119875023220736,1,,,,,,1,
991212515370532864,,,,,,,,
991050107276742662,1,,,1,,,,
991187568371879936,3,,,,,,,1
990958585663377408,1,,,1,,,,
990793248552706048,3,,,,,,,1
990098641258991616,4,,,,,,,
989945129409634304,4,,,,,,,
991132144520122371,3,,,,,,,
991169567417389056,3,,,,,,,
990887397368958977,3,,,,,,,1
990775180652883968,2,1,,,,,,
989940896455188481,3,,,,,,1,
990015786877181952,1,,,1,,,,
991800304067899392,3,,,,,,,
990947055655903232,,,,,,,,
990971975869911040,3,,,,,,,
991007323148734464,,,,,,,,
991673601127411715,,,,,,,,
992651151874117633,,,,,,,,
991504502153994245,3,,,,,,,
990270674945171458,1,,,1,,,,
990166802796818432,1,,,,,1,,
990148073107132416,3,,,,,,,
989959391150518272,1,,,,,1,,
991845756221865984,1,,,,1,,,
990007517202862083,4,,,,,,,
991059304169000961,3,,,,,,,
990957521849536514,5,,,,,,,
990198859463823360,1,,1,,,,,
990940352189263872,3,,,,,,,1
990304622135869445,1,,,,,,,
991375105300357121,3,,,,,,,
991407279076511745,2,,,1,,,,
991140597544124417,3,,,,,,,1
990198476238704641,4,,,,,,,
993529762202247168,4,,,,,,,
990015194746310656,1,,,,,,1,
990793954756055041,1,,,,,,1,
991298304138006530,3,,,,,,,1
989991673722753024,3,,,,,,1,
989879436479811585,1,,,,,,1,1
991221652989075456,1,,,,,,1,
990218756772237312,1,,,,,1,,
992183322397827072,4,,,,,,,
991402841532260352,2,,,1,,,,
991124712020496385,3,,,,,,,
990833805568208896,3,,,,,,,1
990284664131719168,1,,,,,,,
990164182443216896,,,,,,,,
990785494316408833,,,,1,,,,
990198049241780225,3,,,,,,,
991025591410397184,4,,,,,,,
991139551459594240,3,,,,,,,
989928661959790594,3,,,,,,,1
991091428431364101,1,,,,,,,
991059056189149184,2,1,1,,,,,
990252271786131456,1,,,1,,,,
990855429281538049,1,,,,,,,
990333963259514880,1,,,,,,,
990301033241989127,2,1,1,,,,,
991158084365180928,1,,,,,,1,
990363084740071424,1,,,1,,,,
990189808935931904,1,,,,,,1,
990820257584607232,1,,,1,,,,
990002611523899397,1,,,,,,1,
990354985908043776,4,,,,,,,
989948597696368640,3,,,,,,1,
991573983802855424,2,,,,1,,,
991345299951116289,4,,,,,,,
990226439176970241,4,,,,,,,
990300461617033217,1,,,1,,,,
992014075616952321,4,,,,,,,
990298150727503878,3,,,,,,,
990858774159216640,1,,,,,,1,
990801434563276801,3,,,,,,,
991540657528426496,1,,1,,,,,1
990785966062428160,4,,,,,,,
990773521289707521,2,1,,,,,,
990979961283588096,2,,,1,,,,
994564149798690816,1,,,,,1,,
990759058574598144,3,,,,,,,1
991848097906016256,4,,,,,,,
991315314813095938,4,,,,,,,
991179968968318976,2,,,,,,,
991473518377398272,3,,,,,,,
991190138674974721,2,,,,,,,
990200099077836801,3,,,,,,,1
990146813595447296,3,,,,,,,1
990168930755981312,4,,,,,,,
991120342377816064,1,,,,,1,,
992723357102690305,4,,,,,,,
991168280340697088,1,,1,,1,,,
993853159155142657,3,,,,,,,
994224909479022597,1,,,1,,,,
990251969561399296,2,,1,,,,,
993528987350683648,4,,,,,,,
989871880684408837,1,,,1,,,,
991030031878062080,3,,,,,,,1
990084912794558464,1,,,,,,1,
991391960492539906,3,,,,,,,
990936769167265793,1,,,,,1,,1
991050890667876352,2,1,1,,,,,
990982866464137218,1,,,,,,1,
990151290360647680,1,,,1,,,,
990911047929401346,3,,,,,,,1
994273617583181824,4,,,,,,,
990373876805890053,1,,,,1,1,,
990238683415629825,1,,,,,,,
991054462675574784,3,,,,,,,1
989964241674391553,4,,,,,,,
991107689806745601,1,,,,,,,
991124684765835269,2,,,,,,,
990968192553181184,2,1,1,,,,,
990789214156488705,3,,,,,,,
992655326720724993,3,,,,,,,
991321223979298817,1,,,,,1,,
991140816646230016,3,,,,,,,
991090334301073413,4,,,,,,,
990801560136552448,3,,,,,,,1
990194511891623936,4,,,,,,,
991783059505770496,1,,,,,,,
991498884290678787,2,,1,,,,,
991338438543728641,4,,,,,,,
991666878601924609,1,,,1,,,,
990251819455705093,1,,,,,,,
990942823670304771,4,,,,,,,
989938575868334082,4,,,,,,,
989978545563881472,3,,,,,,,1
990801771114229760,1,,,,,,1,
991537271471067136,3,,,,,,,
990365972862291968,4,,,,,,,
990122053037633536,3,,,,,,,
991342774980034562,3,,,,,,,
991054225793744897,4,,,,,,,
991500780439068672,4,,,,,,,
991903614728781824,4,,,,,,,
989870795370434561,4,,,,,,,
990285403881197568,1,,,,,1,,
990748264600342529,1,,,,,,1,
990930086118481920,3,,,,,,,
990233950886023168,1,,,,1,,,
991135393142792194,2,1,1,,,,,
992750602462662656,2,,,,,,,1
995451346110296069,4,,,,,,,
989928067828199424,1,,,,,1,,
992622110400008192,3,,,,,,,1
990823718900387840,3,,,,,,,1
990901468482990080,4,,,,,,,
990800857796153344,1,,,,1,1,,
990224614369480706,3,,,,,,1,
990039817344946176,3,,,,,,,
989909965161844736,1,,,1,,,,
989987974225039360,1,,,1,,,1,
991340920980361216,1,,,,,1,,1
991510140904988672,3,,,,,,,1
990806143097241600,2,,,,1,,,
991205526036938752,3,,,,,,,1
990376604852543488,1,,,,,1,,
991704610929827842,1,,,1,,,,
991409034417856513,1,,,1,,,,
993931185549205504,2,,,,,,,
990759240435425280,3,,,,,,,1
991111035414351873,2,,,,,,,
991023802376228864,3,,,,,,,
991103664176730117,4,,,,,,,
990749101049434113,1,,,1,,,,
989982772356878336,1,,,,,1,,
991005331361861632,4,,,,,,,
990161399035908096,4,,,,,,,
990988126427500544,3,,,,,,,
991700756955844609,4,,,,,,,
990005073097916416,3,,,,,,,1
990190947672653824,1,,,1,,,,
990765644898594816,2,,,,1,,,
991316699386466305,3,,,,,,,1
991634373295460352,1,,,1,,,,
994485415934660608,2,,,,1,,,
991179671676039173,1,,,,,,,1
990985472972345344,4,,,,,,,
991525482767290369,3,,,,,,1,
991456781015638017,3,,,,,,,
990007203942797313,3,,,,,,,1
991119174536777729,3,,,,,,1,1
990774942374531072,3,,,,,,,1
990891803527254016,1,,,,,,,
990007472021757952,1,,,,,1,,
991296969535565824,1,,,,,,,
993492244828184576,4,,,,,,,
991091034326265856,3,,,,,,,1
990987132964671488,2,,,1,,,,
989887217844867073,1,,,,1,,,
989977456395374592,2,,1,,,,,
991895372883775488,4,,,,,,,
991404075429302272,1,,,,,,,
990186784809279488,1,,,,,1,,
990876362817843200,4,,,,,,,
990206402344910849,3,,,,,,,
990909320387858437,4,,,,,,,
990841770052407296,4,,,,,,,
991155454460989441,3,,,,,,,1
990199191287877632,4,,,,,,,
991351151487541249,3,,,,,,,1
990809170147454976,1,,,,,,,
990161981293375489,3,,,,,,,
990878705349267456,1,,1,,,,,
990768325432094721,3,,,,,,,1
989919186125238273,3,,,,,,,1
991712560033468416,4,,,,,,,
991035159091785729,1,,,,,1,,
991487010320855040,1,,,,,,,
990277052279422977,1,,,,,,1,
991409639144255488,3,,,,,,,
991362586942812160,1,,,,,1,,
990825398064877569,3,,,,,,,
990331168372477952,3,,,,,,,
991142783581900800,1,,,,,,,
990945510063333376,1,,,1,,,,
990191429761814529,1,,,,,1,,
990215086584336389,3,,,,,,,
990182042796249089,1,,,1,,,,
989994292935643136,1,,,,,,,
991135487673946112,1,,1,1,1,1,,
990802202124959744,1,,,,1,1,,
991361497690464256,1,,,,,1,,
990042279594348544,4,,,,,,,
990160504646766592,3,,,,,,,1
991024367550255104,1,,,,,1,,
990941643489665024,2,1,,,1,,,
992765434238832640,1,,,,,,,
991210631364739072,4,,,,,,,
990247680013144065,1,,1,1,,,,
991109185721991168,3,,,,,,,
989926135369818112,3,,,,,,,
990780359460737024,3,,,,,,,1
990791880874086400,3,,,,,,,1
990834407287263233,3,,,,,,,1
991041891411152897,2,1,1,,1,,,
990981302345183232,2,,,1,,,,
991186824335974400,1,,,,,,,
990293206913908736,4,,,,,,,
991149767416844288,1,,,,,,,
990317337768316933,3,,,,,,,
989882278309515269,4,,,,,,,
990743890872455168,1,,,,1,1,,
989937402876694533,4,,,,,,,
990067559709003777,4,,,,,,,
990751056954101762,1,,,1,,,,
989906125654056960,3,,,,,,,
991768552645562368,3,,,,,,,1
990155092228825088,1,,,,1,1,,
990263867744964609,1,,,,,1,1,
989977055512223745,1,,,,,,,1
990979478435258368,3,,,,,,,1
991778555263635456,2,,,,,,1,1
990790322098761729,2,,1,,,,,
990172725997113345,1,,,,,,1,
991653127043592192,1,,,,,1,,
990125667391033344,1,,,,1,1,,
991080504857366532,3,,,,,,,1
990986033608183808,3,,,,,,,
991034208171843584,3,,,,,,,1
990921608406675457,1,,,,,1,,
991112050175893507,1,,,1,,,,1
990078179468632065,1,,,,,,1,1
991169023147741184,1,,,,,,1,
989913939659186176,1,,,,,,1,1
990949418940747777,3,,,,,1,,
990775728017993728,2,,,,,,,
990824153967222784,3,,,,,,,1
989942245414592513,1,,,,,,1,
990785571634151426,3,,,,,,,1
990976341913882624,1,,1,,,,,
991094086991056896,2,1,,,,,,
990356836565045248,4,,,,,,,
990813447670595584,1,,,,,,1,
991486766606667776,3,,,,,,1,
991438394474582016,3,,,,,1,,
990983233222438912,2,1,1,,,,,
990986466825302017,2,1,,,,,,
990286476830179329,3,,,,,,,
992142705722568705,1,,1,,1,,,
990379799079215105,1,,,,,,1,
991589244815757312,4,,,,,,,
992091850449158144,4,,,,,,,
990937860315402242,2,,1,,,,,
990998914349322241,2,,,,1,,,
991022076038385664,1,,,,,,,
990203838413066241,4,,,,,,,
990192101165027329,1,,,,,,1,
991177685949931520,3,,,,,,,
989978559723778048,3,,,,,,,1
991117688377397248,3,,,,,,,1
990801647977844736,1,,,1,,,,
990803081389584384,3,,,,,,,
989963088169521152,1,,,,,,1,
991034765695430656,3,,,,,,,1
990876509144576001,2,1,,,,,,
991386216795901952,2,,1,,,,,
990940306181849088,3,,,,,,,1
991495801221402624,1,,,1,,,,
993456661959340034,4,,,,,,,
990987381280034820,4,,,,,,,
990941449100312577,4,,,,,,,
991975990816657408,4,,,,,,,
989959889471590400,1,,,1,,,1,
991335468825567232,1,,,,,,,1
990186491065307136,4,,,,,,,
991150110896807936,4,,,,,,,
990811025325912065,2,1,1,,,,,
990204073155727360,1,,,,,1,,
991422467112689664,3,,,,,,,
991060692714303488,3,,,,,,,
991540012478058496,1,,,,,,,
990955677181992960,3,,,,,,,
992788463912194049,4,,,,,,,
991129019499327488,4,,,,,,,
990965276278755329,3,,,,,,,1
990850018599948288,2,,,1,,,,1
990785890506149890,3,,,,,,,1
991146414012067840,2,1,,,,,,
990974755351261185,1,,,1,,,,1
989931355227205632,1,,,,,,,1
991000629605814272,3,,,,,,,1
991100090814222336,1,,,,,,,1
